parking_id,activity_date,peak_occupancy_rate,avg_occupancy_rate,vehicle_entries,platform_bookings,booking_cancellations,gross_parking_revenue_inr,avg_park_duration_hours
55,2026-03-20,0.6249,0.4911,1125,251,6,74708.4,1.85
56,2026-03-20,0.4849,0.3028,417,62,9,22407.37,2.64
57,2026-03-20,0.2913,0.1708,66,10,1,10378.9,4.94
58,2026-03-20,0.3622,0.2487,26,5,0,1995.25,5.22
59,2026-03-20,0.3573,0.1501,128,21,0,18003.5,5.22
60,2026-03-20,0.5275,0.3642,125,16,0,14661.41,5.0
61,2026-03-20,0.3389,0.155,126,15,1,11189.35,4.83
62,2026-03-20,0.3312,0.2327,98,9,0,26472.83,5.25
63,2026-03-20,0.3581,0.2507,139,27,1,49957.13,5.85
64,2026-03-20,0.4752,0.3107,101,20,0,24124.7,5.9
65,2026-03-20,0.4293,0.2946,184,34,2,39420.27,6.13
66,2026-03-20,0.5676,0.3727,175,24,0,30303.21,5.53
67,2026-03-20,0.5442,0.3814,354,72,3,71373.59,5.62
68,2026-03-20,0.4785,0.3038,517,105,7,83012.64,5.33
69,2026-03-20,0.3582,0.2076,57,14,0,13427.52,5.11
70,2026-03-20,0.3799,0.2595,47,9,2,7353.44,5.6
71,2026-03-20,0.2934,0.1455,220,27,0,49470.17,5.93
72,2026-03-20,0.4534,0.2722,811,155,8,77645.23,2.71
73,2026-03-20,0.4333,0.2972,254,28,1,28530.16,2.71
74,2026-03-20,0.3231,0.2042,578,109,6,24594.43,2.62
75,2026-03-20,0.2932,0.2024,699,107,10,79274.69,2.45
76,2026-03-20,0.4544,0.2837,106,4,0,7147.4,2.52
77,2026-03-20,0.5,0.2918,260,25,2,33730.97,2.98
78,2026-03-20,0.538,0.3817,178,34,2,17560.93,2.94
79,2026-03-20,0.3635,0.3012,59,11,1,4795.59,3.02
80,2026-03-20,0.4287,0.2893,331,47,0,19346.13,2.47
81,2026-03-20,0.3651,0.2209,80,13,3,7542.69,2.94
82,2026-03-20,0.5078,0.2974,113,15,0,9778.47,2.69
83,2026-03-20,0.5696,0.4099,659,129,5,101098.53,2.86
84,2026-03-20,0.436,0.2325,883,153,10,82803.3,2.93
85,2026-03-20,0.4828,0.369,227,41,4,33712.83,3.26
86,2026-03-20,0.567,0.4146,184,36,2,27410.77,2.95
87,2026-03-20,0.4591,0.3202,455,69,4,74616.16,5.38
88,2026-03-20,0.3397,0.1477,120,13,1,22144.86,5.78
89,2026-03-20,0.4325,0.2846,82,17,2,18634.12,5.32
90,2026-03-20,0.3893,0.3001,419,52,4,76514.26,5.73
91,2026-03-20,0.3432,0.1456,42,5,0,10079.78,6.23
92,2026-03-20,0.4571,0.2857,84,10,3,17697.7,5.56
93,2026-03-20,0.4108,0.1817,90,13,0,20326.6,5.49
94,2026-03-20,0.3355,0.1565,60,7,1,11354.46,5.81
95,2026-03-20,0.4924,0.3203,352,53,5,77354.09,5.75
96,2026-03-20,0.2448,0.1348,99,18,0,14243.84,5.62
97,2026-03-20,0.5245,0.3667,177,23,4,10388.78,1.8
98,2026-03-20,0.4204,0.2281,383,46,1,45031.93,1.98
99,2026-03-20,0.4454,0.2843,611,87,1,31830.22,2.44
100,2026-03-20,0.5333,0.3962,500,60,2,41145.83,2.06
101,2026-03-20,0.3527,0.2404,297,45,3,51140.05,5.22
102,2026-03-20,0.5931,0.4375,168,29,2,79033.24,5.54
103,2026-03-20,0.4309,0.2044,42,6,1,8595.06,5.82
104,2026-03-20,0.5885,0.4581,569,80,6,119214.49,4.99
105,2026-03-20,0.3736,0.199,247,38,3,13375.01,6.41
106,2026-03-20,0.3595,0.179,144,27,2,19350.28,5.76
107,2026-03-20,0.4634,0.2977,95,17,0,28601.78,5.87
108,2026-03-20,0.4934,0.3045,108,15,1,16241.71,5.13
109,2026-03-20,0.4601,0.3356,31,7,1,5138.87,6.06
110,2026-03-20,0.4598,0.2532,137,25,0,19424.13,5.43
111,2026-03-20,0.586,0.3786,134,18,1,12657.51,5.04
112,2026-03-20,0.407,0.2493,172,13,0,19503.49,4.84
113,2026-03-20,0.3937,0.2501,71,9,1,11266.24,5.13
114,2026-03-20,0.4159,0.2773,93,15,1,9489.18,5.11
115,2026-03-20,0.2814,0.1544,50,12,1,4285.24,4.84
116,2026-03-20,0.5108,0.3469,153,30,1,11983.15,2.61
117,2026-03-20,0.4646,0.2506,188,40,1,17184.29,3.24
118,2026-03-20,0.478,0.3338,1122,156,7,96060.45,3.31
119,2026-03-20,0.6029,0.3297,154,27,2,7788.98,2.33
120,2026-03-20,0.3345,0.1956,214,40,1,20467.6,2.24
1,2026-03-21,0.5474,0.3649,513,148,12,79231.32,2.71
2,2026-03-21,0.284,0.1755,513,128,10,70514.71,2.21
3,2026-03-21,0.536,0.3748,226,51,4,64662.65,2.45
4,2026-03-21,0.5024,0.3507,343,80,4,35008.76,2.93
5,2026-03-21,0.4114,0.2487,123,31,4,20952.02,3.55
6,2026-03-21,0.3985,0.3046,651,155,11,116301.95,2.94
7,2026-03-21,0.4003,0.2471,111,18,1,25591.62,3.05
8,2026-03-21,0.4365,0.2319,200,46,4,44021.08,3.01
9,2026-03-21,0.5285,0.3817,173,34,3,44931.6,3.57
10,2026-03-21,0.6381,0.421,258,35,4,42314.6,2.59
11,2026-03-21,0.3885,0.245,257,47,1,22907.69,2.27
12,2026-03-21,0.6575,0.4463,315,86,11,41956.71,2.91
13,2026-03-21,0.4422,0.3236,1191,231,23,142706.41,2.83
14,2026-03-21,0.4731,0.2685,418,92,3,43570.03,2.83
15,2026-03-21,0.501,0.3572,1060,244,27,124570.15,3.07
16,2026-03-21,0.6229,0.4163,787,189,13,79541.3,2.85
17,2026-03-21,0.5397,0.3225,489,118,9,55519.92,2.29
18,2026-03-21,0.6322,0.4762,1016,259,16,123816.38,3.56
19,2026-03-21,0.4349,0.2858,417,108,7,57912.83,3.09
20,2026-03-21,0.3934,0.227,107,19,3,15483.82,3.29
21,2026-03-21,0.3501,0.2525,624,146,9,96167.81,2.95
22,2026-03-21,0.5515,0.3916,1224,215,11,153546.01,2.95
23,2026-03-21,0.5148,0.3679,366,72,7,43104.6,2.99
24,2026-03-21,0.2997,0.1312,80,16,1,5638.84,2.72
25,2026-03-21,0.415,0.2652,226,45,1,24027.45,2.8
26,2026-03-21,0.4031,0.261,764,153,14,42763.08,2.63
27,2026-03-21,0.514,0.3947,675,129,13,37004.59,2.86
28,2026-03-21,0.3939,0.2031,174,27,3,36829.04,3.05
29,2026-03-21,0.4776,0.3244,323,54,3,65796.11,3.33
30,2026-03-21,0.4803,0.2901,214,34,2,23642.05,2.62
31,2026-03-21,0.3836,0.3017,639,115,12,35256.96,2.84
32,2026-03-21,0.5715,0.4509,601,105,9,36789.69,2.48
33,2026-03-21,0.3726,0.1781,194,21,1,27719.75,5.76
34,2026-03-21,0.3798,0.1612,142,13,1,21070.08,5.98
35,2026-03-21,0.3423,0.1789,21,2,0,4252.34,5.73
36,2026-03-21,0.5286,0.3673,403,65,7,22640.58,2.37
37,2026-03-21,0.5265,0.3579,460,51,2,44206.4,2.4
38,2026-03-21,0.5429,0.3538,480,78,4,26144.37,1.68
39,2026-03-21,0.4254,0.3093,163,30,2,12534.36,2.32
40,2026-03-21,0.6531,0.4771,917,126,17,128151.18,2.22
41,2026-03-21,0.6458,0.5161,1854,453,40,213357.27,1.9
42,2026-03-21,0.8331,0.6656,872,168,11,49770.25,1.42
43,2026-03-21,0.579,0.4622,885,145,12,99591.99,1.82
44,2026-03-21,0.7195,0.579,410,70,3,62100.56,2.6
45,2026-03-21,0.6365,0.4031,2720,599,38,216819.1,2.2
46,2026-03-21,0.8461,0.6678,2048,453,45,94539.85,1.62
47,2026-03-21,0.6,0.4133,334,47,8,25910.22,2.03
48,2026-03-21,0.7225,0.5819,218,33,2,23451.18,2.37
49,2026-03-21,0.8172,0.6683,465,67,4,20042.56,2.05
50,2026-03-21,0.5621,0.4407,255,38,1,18734.84,2.16
51,2026-03-21,0.7236,0.6241,246,54,5,22697.61,2.73
52,2026-03-21,0.8186,0.6037,1897,459,25,119444.47,2.06
53,2026-03-21,0.3314,0.1844,329,51,3,23273.77,1.75
54,2026-03-21,0.4354,0.2778,145,19,4,12131.57,2.52
55,2026-03-21,0.724,0.5632,1414,323,20,85006.39,1.59
56,2026-03-21,0.383,0.2514,425,60,3,26427.1,2.29
57,2026-03-21,0.52,0.3228,141,24,2,23156.16,5.02
58,2026-03-21,0.3492,0.1696,20,4,0,1458.0,5.03
59,2026-03-21,0.285,0.1481,104,21,3,14019.9,5.36
60,2026-03-21,0.548,0.3495,113,13,1,15557.08,5.67
61,2026-03-21,0.2579,0.1507,105,15,1,8853.82,4.72
62,2026-03-21,0.1938,0.0728,20,3,0,5360.25,5.09
63,2026-03-21,0.2169,0.0826,61,9,1,17998.29,5.08
64,2026-03-21,0.3772,0.2282,69,9,2,15045.53,5.78
65,2026-03-21,0.4166,0.218,161,37,3,22538.19,4.99
66,2026-03-21,0.3005,0.157,62,5,0,9982.15,5.83
67,2026-03-21,0.1797,0.0703,56,6,0,9478.03,5.01
68,2026-03-21,0.3506,0.2211,387,68,9,85532.78,5.54
69,2026-03-21,0.2352,0.0553,18,3,0,4657.77,4.71
70,2026-03-21,0.3164,0.1309,20,2,0,3775.29,5.6
71,2026-03-21,0.2056,0.1198,184,28,1,33560.69,4.91
72,2026-03-21,0.4794,0.2926,724,130,11,89515.2,3.13
73,2026-03-21,0.4531,0.2767,209,31,6,21903.69,3.06
74,2026-03-21,0.5024,0.3228,669,120,10,44875.65,3.39
75,2026-03-21,0.364,0.2578,846,154,18,99452.59,2.62
76,2026-03-21,0.4866,0.3027,90,7,2,6917.08,3.34
77,2026-03-21,0.4472,0.2204,234,32,4,27743.39,2.56
78,2026-03-21,0.522,0.4449,209,42,4,23446.41,3.04
79,2026-03-21,0.3937,0.2877,56,16,0,3401.98,2.6
80,2026-03-21,0.4567,0.3245,331,37,4,29732.76,3.01
81,2026-03-21,0.4227,0.3053,99,14,0,10503.18,2.81
82,2026-03-21,0.394,0.2537,79,12,1,8964.98,2.93
83,2026-03-21,0.3831,0.1975,322,65,3,50061.13,2.86
84,2026-03-21,0.21,0.1145,414,53,6,46814.6,2.8
85,2026-03-21,0.3483,0.2155,132,29,1,14642.26,3.23
86,2026-03-21,0.3552,0.2311,95,17,1,17512.22,3.37
87,2026-03-21,0.2448,0.116,178,27,3,30896.64,4.61
88,2026-03-21,0.2498,0.1324,111,18,3,15823.27,5.24
89,2026-03-21,0.2857,0.1182,23,3,1,6208.47,6.01
90,2026-03-21,0.3879,0.2525,353,63,6,58056.79,5.54
91,2026-03-21,0.1903,0.035,3,1,0,429.78,5.62
92,2026-03-21,0.2406,0.0867,39,4,0,9131.5,5.35
93,2026-03-21,0.3118,0.1634,80,14,3,14038.53,4.76
94,2026-03-21,0.1719,0.035,12,3,0,1895.52,5.28
95,2026-03-21,0.2785,0.1641,219,37,4,34964.53,5.03
96,2026-03-21,0.3269,0.1247,72,13,1,11117.12,5.06
97,2026-03-21,0.5669,0.4115,199,34,4,10940.72,1.76
98,2026-03-21,0.3193,0.2439,392,43,2,48390.45,2.39
99,2026-03-21,0.4886,0.3428,780,94,11,50424.31,2.52
100,2026-03-21,0.428,0.3052,363,52,1,23801.37,2.11
101,2026-03-21,0.2829,0.2105,276,43,4,40925.28,4.85
102,2026-03-21,0.4395,0.2069,80,14,1,26740.94,5.05
103,2026-03-21,0.2089,0.1553,40,8,0,6229.21,4.76
104,2026-03-21,0.3899,0.2646,319,33,5,63799.56,5.3
105,2026-03-21,0.3834,0.2044,269,41,2,17772.85,6.49
106,2026-03-21,0.3748,0.197,133,21,2,18265.7,6.5
107,2026-03-21,0.3402,0.2295,60,10,1,22914.54,6.65
108,2026-03-21,0.4121,0.2497,110,17,3,13638.76,5.32
109,2026-03-21,0.4403,0.2259,21,6,0,3462.25,6.51
110,2026-03-21,0.4269,0.2753,185,31,2,24792.94,5.15
111,2026-03-21,0.5593,0.4084,162,25,5,18616.38,5.34
112,2026-03-21,0.442,0.2622,207,30,0,20948.0,5.27
113,2026-03-21,0.3913,0.2012,61,6,2,9208.16,5.15
114,2026-03-21,0.4137,0.2921,117,19,1,13827.16,5.56
115,2026-03-21,0.4018,0.2529,61,7,1,5424.54,5.11
116,2026-03-21,0.4482,0.2776,123,25,2,8201.7,2.69
117,2026-03-21,0.4484,0.2938,211,32,4,17313.6,2.83
118,2026-03-21,0.5969,0.4247,1532,239,24,138546.47,2.93
119,2026-03-21,0.5269,0.3001,137,18,1,8644.93,2.79
120,2026-03-21,0.272,0.1345,148,30,0,19644.02,2.68
1,2026-03-22,0.6901,0.5099,766,182,10,135385.18,2.64
2,2026-03-22,0.4015,0.2783,819,188,8,125865.64,2.45
3,2026-03-22,0.384,0.2457,112,25,2,24049.01,2.7
4,2026-03-22,0.3162,0.1773,133,31,2,26891.31,3.7
5,2026-03-22,0.5124,0.3503,254,47,1,24798.54,2.49
6,2026-03-22,0.6151,0.4243,1022,253,15,200591.9,2.7
7,2026-03-22,0.2768,0.1426,73,20,0,14213.86,2.5
8,2026-03-22,0.4415,0.3104,239,55,4,60484.54,3.09
9,2026-03-22,0.4997,0.2946,242,50,2,30191.8,2.38
10,2026-03-22,0.5543,0.3941,154,22,4,30874.14,3.28
11,2026-03-22,0.2896,0.1182,90,18,1,11224.03,2.71
12,2026-03-22,0.5004,0.4055,361,78,6,40376.33,2.56
13,2026-03-22,0.6142,0.419,1466,289,20,188849.93,2.9
14,2026-03-22,0.437,0.2672,393,82,14,32236.33,2.68
15,2026-03-22,0.3853,0.2825,895,229,12,94221.86,2.81
16,2026-03-22,0.555,0.3191,574,128,11,66197.02,3.26
17,2026-03-22,0.5366,0.4227,509,127,13,71842.82,3.16
18,2026-03-22,0.7067,0.5278,1268,336,22,157222.69,3.15
19,2026-03-22,0.502,0.3577,619,130,4,103469.02,2.91
20,2026-03-22,0.488,0.3546,223,31,1,26267.38,2.48
21,2026-03-22,0.6125,0.4489,1096,290,31,166136.22,3.12
22,2026-03-22,0.3758,0.2331,723,136,12,110975.53,2.93
23,2026-03-22,0.5563,0.3349,392,80,7,36803.41,2.57
24,2026-03-22,0.4978,0.3102,210,44,6,17428.97,2.82
25,2026-03-22,0.4261,0.3014,238,44,4,27481.33,2.98
26,2026-03-22,0.354,0.1948,630,130,7,48246.76,2.64
27,2026-03-22,0.4181,0.2884,336,73,3,22678.41,3.65
28,2026-03-22,0.4642,0.2736,236,31,4,48244.62,2.92
29,2026-03-22,0.5425,0.3849,396,65,6,64659.06,3.03
30,2026-03-22,0.4826,0.3058,199,43,2,22877.29,2.94
31,2026-03-22,0.4547,0.3031,611,122,9,34606.75,3.19
32,2026-03-22,0.4675,0.3213,535,67,4,25923.33,2.11
33,2026-03-22,0.3602,0.2492,302,41,4,48368.71,6.56
34,2026-03-22,0.2908,0.2005,183,37,0,34506.37,5.96
35,2026-03-22,0.4686,0.3007,33,9,3,7515.6,6.23
36,2026-03-22,0.5578,0.4241,466,90,6,32594.68,2.37
37,2026-03-22,0.4779,0.3304,436,68,7,45317.76,2.2
38,2026-03-22,0.5263,0.3167,341,52,1,23765.87,2.08
39,2026-03-22,0.4197,0.2908,158,28,2,10756.26,2.34
40,2026-03-22,0.5981,0.4039,1070,163,14,107489.79,1.71
41,2026-03-22,0.7525,0.548,1704,421,31,234921.89,2.24
42,2026-03-22,0.8521,0.715,639,129,15,58058.85,2.11
43,2026-03-22,0.7386,0.5979,819,145,11,143592.13,2.57
44,2026-03-22,0.8015,0.6541,635,126,4,69889.06,1.81
45,2026-03-22,0.5215,0.3763,2662,555,34,196646.69,2.06
46,2026-03-22,0.7014,0.6293,1474,337,31,66824.11,2.06
47,2026-03-22,0.5413,0.3072,230,42,4,26077.74,2.22
48,2026-03-22,0.8306,0.6354,206,40,2,16942.59,2.33
49,2026-03-22,0.7081,0.5374,326,58,3,17401.13,2.26
50,2026-03-22,0.63,0.4854,292,48,3,21810.28,2.01
51,2026-03-22,0.8319,0.6306,391,101,10,32786.09,1.88
52,2026-03-22,0.7402,0.6057,1789,430,28,119134.69,2.14
53,2026-03-22,0.2945,0.2195,409,92,6,23301.78,1.81
54,2026-03-22,0.4727,0.3291,238,29,1,15654.14,1.98
55,2026-03-22,0.8382,0.7061,1225,267,17,107072.58,2.45
56,2026-03-22,0.4242,0.3002,491,63,4,25659.69,2.17
57,2026-03-22,0.5097,0.3805,169,28,1,24685.08,5.22
58,2026-03-22,0.327,0.1302,14,2,1,1154.56,5.18
59,2026-03-22,0.3083,0.1412,114,23,1,13117.29,5.06
60,2026-03-22,0.6381,0.4731,153,19,0,19493.4,5.21
61,2026-03-22,0.3876,0.2193,187,27,2,16650.17,5.1
62,2026-03-22,0.2567,0.1272,40,6,2,12977.08,5.64
63,2026-03-22,0.3068,0.119,78,8,0,30832.36,4.86
64,2026-03-22,0.4277,0.2723,66,12,0,16916.3,5.93
65,2026-03-22,0.2704,0.1239,81,17,3,13923.96,5.36
66,2026-03-22,0.3338,0.1727,90,18,1,14207.9,5.14
67,2026-03-22,0.3697,0.2132,168,36,9,31621.15,5.39
68,2026-03-22,0.3802,0.2421,404,86,7,78111.44,5.35
69,2026-03-22,0.3014,0.1578,39,12,2,9184.54,5.06
70,2026-03-22,0.358,0.1741,27,3,0,4420.53,5.48
71,2026-03-22,0.3589,0.1604,219,26,1,57687.41,5.82
72,2026-03-22,0.4608,0.2982,818,148,13,78971.71,2.86
73,2026-03-22,0.3429,0.2035,167,27,5,14340.81,2.51
74,2026-03-22,0.2836,0.2038,516,109,6,28240.63,2.72
75,2026-03-22,0.3735,0.1832,530,102,13,85463.72,3.04
76,2026-03-22,0.4759,0.2621,75,9,1,5218.81,3.44
77,2026-03-22,0.4895,0.328,380,61,6,39341.73,2.59
78,2026-03-22,0.5112,0.3699,173,26,2,12846.21,2.31
79,2026-03-22,0.4363,0.2939,71,8,0,4313.23,2.82
80,2026-03-22,0.5089,0.3957,413,50,4,36869.91,2.82
81,2026-03-22,0.4887,0.3118,104,17,2,10081.46,2.96
82,2026-03-22,0.2393,0.1156,36,5,1,3824.95,2.96
83,2026-03-22,0.4341,0.2486,514,96,8,67481.53,2.11
84,2026-03-22,0.366,0.1777,715,112,10,73004.43,2.59
85,2026-03-22,0.3538,0.2228,194,46,5,18964.43,2.26
86,2026-03-22,0.4068,0.2227,83,12,2,13942.31,3.11
87,2026-03-22,0.3088,0.1416,222,29,1,42422.27,5.57
88,2026-03-22,0.182,0.035,30,6,0,5247.01,5.76
89,2026-03-22,0.304,0.1808,58,13,2,10273.12,5.08
90,2026-03-22,0.3574,0.2227,290,53,3,48799.13,4.87
91,2026-03-22,0.1832,0.035,9,2,1,1977.99,5.24
92,2026-03-22,0.2922,0.1595,45,3,0,8813.09,5.32
93,2026-03-22,0.2731,0.0821,45,4,0,8064.59,5.41
94,2026-03-22,0.2979,0.0611,23,0,0,4346.22,5.23
95,2026-03-22,0.2888,0.1367,190,33,1,29478.68,5.24
96,2026-03-22,0.2361,0.0989,80,15,1,12382.95,5.01
97,2026-03-22,0.5699,0.4475,181,26,3,11072.14,2.02
98,2026-03-22,0.3562,0.1741,298,28,5,32123.45,2.05
99,2026-03-22,0.4841,0.3556,1053,140,13,56367.48,1.91
100,2026-03-22,0.5243,0.4659,526,64,7,40481.45,2.2
101,2026-03-22,0.3444,0.1387,183,24,3,30959.03,5.09
102,2026-03-22,0.3787,0.2197,80,10,2,31370.0,5.22
103,2026-03-22,0.2045,0.0635,16,1,0,3069.15,5.62
104,2026-03-22,0.4055,0.24,256,23,4,56708.27,5.95
105,2026-03-22,0.3445,0.2137,239,35,4,18056.93,6.29
106,2026-03-22,0.418,0.2172,170,35,4,32211.85,5.92
107,2026-03-22,0.3586,0.2191,68,9,0,18241.68,6.15
108,2026-03-22,0.3912,0.175,67,9,1,11176.18,5.74
109,2026-03-22,0.4425,0.3148,47,10,0,8162.49,6.35
110,2026-03-22,0.4406,0.2302,143,34,2,15734.25,4.85
111,2026-03-22,0.414,0.2892,94,16,2,10484.9,5.0
112,2026-03-22,0.2988,0.0935,69,8,1,8454.8,5.35
113,2026-03-22,0.3103,0.1786,49,7,0,5650.66,5.08
114,2026-03-22,0.4675,0.2638,110,10,2,13894.24,5.24
115,2026-03-22,0.359,0.2238,52,5,1,4998.27,5.26
116,2026-03-22,0.4832,0.3307,123,28,2,12980.41,2.75
117,2026-03-22,0.3932,0.2455,171,27,3,15178.09,3.35
118,2026-03-22,0.6203,0.393,1977,278,23,117290.74,2.15
119,2026-03-22,0.5034,0.3797,137,23,0,7767.49,2.87
120,2026-03-22,0.3529,0.2275,213,38,3,31591.22,2.79
1,2026-03-23,0.8446,0.6795,1030,255,14,190245.82,2.4
2,2026-03-23,0.5034,0.3019,760,176,3,146763.3,2.71
3,2026-03-23,0.6444,0.541,254,54,1,78384.43,2.94
4,2026-03-23,0.7415,0.5927,566,107,3,92423.37,2.97
5,2026-03-23,0.6448,0.5008,399,88,0,45535.5,2.38
6,2026-03-23,0.7978,0.637,2013,515,13,263303.41,2.13
7,2026-03-23,0.6379,0.4562,229,50,1,46197.75,2.53
8,2026-03-23,0.5842,0.4883,442,88,4,76960.32,2.82
9,2026-03-23,0.7561,0.5849,454,96,3,75753.86,2.36
10,2026-03-23,0.7777,0.6184,490,74,1,51897.82,1.79
11,2026-03-23,0.2747,0.1633,179,40,4,16212.38,2.19
12,2026-03-23,0.7637,0.614,483,118,5,59341.33,2.74
13,2026-03-23,0.5859,0.4474,2176,434,12,249037.93,2.16
14,2026-03-23,0.4932,0.3589,580,122,5,61026.83,2.51
15,2026-03-23,0.5993,0.4089,1312,312,11,146031.85,2.81
16,2026-03-23,0.6692,0.5208,946,244,16,107267.76,3.29
17,2026-03-23,0.7029,0.5591,702,165,12,91724.67,2.71
18,2026-03-23,0.8288,0.6691,1677,409,12,197736.54,3.01
19,2026-03-23,0.4999,0.3065,497,93,2,59354.95,2.64
20,2026-03-23,0.5899,0.4057,273,36,4,31800.08,2.63
21,2026-03-23,0.6816,0.5277,1743,432,21,231663.58,2.15
22,2026-03-23,0.6743,0.5456,1461,260,13,198743.41,3.17
23,2026-03-23,0.4993,0.3224,273,56,3,31932.13,3.72
24,2026-03-23,0.3015,0.1533,135,14,1,9799.56,2.41
25,2026-03-23,0.4361,0.253,240,50,0,21324.07,2.43
26,2026-03-23,0.4849,0.2938,976,190,10,71259.44,2.5
27,2026-03-23,0.4358,0.2681,367,72,8,24435.12,3.3
28,2026-03-23,0.4197,0.3027,273,38,4,38750.26,2.71
29,2026-03-23,0.519,0.3829,405,55,1,49971.44,2.75
30,2026-03-23,0.3327,0.2026,134,26,0,20141.35,3.04
31,2026-03-23,0.5544,0.3248,637,131,7,34431.97,3.04
32,2026-03-23,0.6218,0.461,627,77,2,35750.37,2.48
33,2026-03-23,0.3297,0.1937,256,37,2,37806.79,5.76
34,2026-03-23,0.4751,0.3185,294,40,2,40972.36,6.14
35,2026-03-23,0.4169,0.2415,21,4,0,4485.95,6.46
36,2026-03-23,0.5878,0.3894,593,124,1,28781.72,1.79
37,2026-03-23,0.4519,0.2892,358,48,2,31348.09,2.37
38,2026-03-23,0.4391,0.2986,285,43,3,19770.06,2.2
39,2026-03-23,0.3804,0.2267,182,31,3,6876.15,1.66
40,2026-03-23,0.5361,0.3742,1106,166,4,91936.07,1.4
41,2026-03-23,0.5391,0.3785,1124,289,18,152423.68,2.27
42,2026-03-23,0.6031,0.4938,491,88,3,35451.9,1.77
43,2026-03-23,0.6212,0.4976,1139,187,8,95188.15,1.48
44,2026-03-23,0.6664,0.5246,578,112,2,39176.78,1.66
45,2026-03-23,0.4636,0.3385,2573,540,25,179976.32,1.96
46,2026-03-23,0.7341,0.5658,1028,225,9,54298.23,2.65
47,2026-03-23,0.5424,0.3804,280,41,5,28198.39,2.06
48,2026-03-23,0.6506,0.4713,244,36,1,13670.91,1.63
49,2026-03-23,0.6501,0.5419,333,60,2,17128.81,2.47
50,2026-03-23,0.5525,0.4426,227,34,2,17316.53,2.0
51,2026-03-23,0.6947,0.5714,285,62,5,23462.93,2.18
52,2026-03-23,0.6628,0.5067,1723,412,20,110724.07,1.92
53,2026-03-23,0.2591,0.0876,129,20,0,9607.92,1.82
54,2026-03-23,0.4336,0.283,224,27,2,12843.86,1.76
55,2026-03-23,0.6229,0.5185,980,210,3,72739.22,2.08
56,2026-03-23,0.3661,0.273,632,87,5,20322.64,1.64
57,2026-03-23,0.5336,0.3577,172,31,0,23077.87,4.55
58,2026-03-23,0.2446,0.0985,12,1,0,923.31,5.23
59,2026-03-23,0.3663,0.194,159,21,0,19891.36,5.05
60,2026-03-23,0.548,0.3802,128,17,0,19244.35,4.77
61,2026-03-23,0.3792,0.2034,137,17,2,14859.28,5.46
62,2026-03-23,0.371,0.2343,72,10,1,22019.47,6.01
63,2026-03-23,0.5452,0.4304,237,42,2,107166.77,5.98
64,2026-03-23,0.412,0.3132,101,13,0,26642.79,5.77
65,2026-03-23,0.4253,0.3025,180,36,0,38825.5,5.51
66,2026-03-23,0.4453,0.2627,129,17,0,23538.59,5.11
67,2026-03-23,0.4125,0.3062,222,49,2,38772.73,5.93
68,2026-03-23,0.504,0.309,467,87,3,93851.65,5.7
69,2026-03-23,0.3737,0.2,44,5,1,13139.86,5.6
70,2026-03-23,0.4039,0.2836,54,9,0,7074.47,5.3
71,2026-03-23,0.2373,0.1082,155,23,0,33967.9,5.4
72,2026-03-23,0.6098,0.4473,1315,240,12,132662.78,2.58
73,2026-03-23,0.4662,0.3233,209,29,1,20389.87,3.23
74,2026-03-23,0.3475,0.2077,540,104,2,26692.67,2.66
75,2026-03-23,0.2911,0.1226,363,65,2,36302.47,2.92
76,2026-03-23,0.3633,0.2501,73,8,0,5748.53,3.24
77,2026-03-23,0.4587,0.2606,298,37,0,23410.41,2.54
78,2026-03-23,0.5014,0.3556,139,21,1,14473.25,3.33
79,2026-03-23,0.4585,0.2654,45,10,0,4219.93,3.66
80,2026-03-23,0.5203,0.3987,316,34,1,27102.78,3.38
81,2026-03-23,0.4412,0.3425,216,28,2,16151.37,2.05
82,2026-03-23,0.4818,0.3398,102,14,0,11586.62,2.99
83,2026-03-23,0.3944,0.2384,424,85,3,64758.85,2.75
84,2026-03-23,0.425,0.2368,710,102,8,99654.29,3.48
85,2026-03-23,0.4092,0.246,201,31,3,20068.03,2.29
86,2026-03-23,0.4972,0.324,131,27,2,18218.74,3.56
87,2026-03-23,0.5404,0.4048,548,83,1,97730.94,5.56
88,2026-03-23,0.3663,0.1652,130,23,1,22972.66,6.03
89,2026-03-23,0.3832,0.1633,39,9,0,11335.86,6.03
90,2026-03-23,0.5105,0.3822,588,85,4,99031.98,4.98
91,2026-03-23,0.2918,0.0828,17,5,0,3601.91,5.99
92,2026-03-23,0.4912,0.3136,98,9,0,19800.65,5.39
93,2026-03-23,0.3792,0.193,62,10,0,10162.28,5.99
94,2026-03-23,0.2646,0.1212,43,13,0,5724.95,5.3
95,2026-03-23,0.5503,0.3866,510,76,5,98129.2,5.21
96,2026-03-23,0.3978,0.223,120,24,2,17007.27,6.2
97,2026-03-23,0.4745,0.2871,119,19,1,8206.5,2.14
98,2026-03-23,0.3623,0.1807,391,49,1,37355.7,1.7
99,2026-03-23,0.3911,0.2035,699,86,4,29558.24,1.74
100,2026-03-23,0.4094,0.2429,279,29,1,22716.93,2.19
101,2026-03-23,0.4279,0.2869,335,35,1,52690.36,5.48
102,2026-03-23,0.4651,0.3091,112,23,0,41665.64,5.83
103,2026-03-23,0.2517,0.1705,47,3,1,9693.77,5.27
104,2026-03-23,0.6966,0.4615,500,63,1,106669.76,5.59
